X,y
1.0,9.983570765056164
1.0990990990990992,7.056426241891826
1.1981981981981982,11.233938185998959
1.2972972972972974,15.85839252528337
1.3963963963963963,7.320224117374311
1.4954954954954955,7.568053953992837
1.5945945945945947,16.882550564023447
1.6936936936936937,13.071407879998779
1.7927927927927927,7.13461005230722
1.8918918918918919,12.442529947659553
1.990990990990991,7.660389013415167
2.09009009009009,7.896576457373941
2.1891891891891895,11.682784330803145
2.288288288288288,1.1543194974317306
2.3873873873873874,2.3438793059033056
2.4864864864864864,8.404778570011352
2.5855855855855854,6.399808362291844
2.684684684684685,13.28294837468808
2.7837837837837838,7.419339081853405
2.8828828828828827,5.145688700530749
2.981981981981982,19.783198799562726
3.081081081081081,11.573821200270023
3.18018018018018,13.28809147389007
3.279279279279279,6.074457267130914
3.3783783783783785,10.724032323320031
3.4774774774774775,14.248306642243024
3.5765765765765765,8.186473554329927
3.675675675675676,16.06767928091755
3.774774774774775,11.433743487342912
3.873873873873874,13.226215935718301
3.972972972972973,11.923899371285447
4.072072072072072,24.44157110272487
4.171171171171171,15.360441804238258
4.27027027027027,10.387121030896173
4.36936936936937,20.03614798393937
4.468468468468469,10.066952921316062
4.5675675675675675,17.463236893942696
4.666666666666666,6.868316047267786
4.7657657657657655,10.27348416992226
4.864864864864865,18.146468341507777
4.963963963963964,21.102242809886963
5.063063063063063,18.51449906360751
5.162162162162162,17.3271639934642
5.261261261261262,16.64763467520671
5.36036036036036,11.008290949063763
5.45945945945946,15.049427606675106
5.558558558558558,16.59320254159746
5.657657657657658,24.42975527523872
5.756756756756757,21.109983339734203
5.8558558558558556,10.82443886282597
5.954954954954955,21.507807234361362
6.054054054054054,18.209723733053554
6.153153153153153,16.99827288135309
6.252252252252252,23.68901207483497
6.351351351351352,26.033375990858133
6.45045045045045,25.782526721707118
6.54954954954955,17.177786257760683
6.648648648648649,20.07555974236555
6.747747747747748,23.52568652638719
6.846846846846847,26.994842752728914
6.945945945945946,19.968993675638412
7.045045045045045,21.684317729293525
7.1441441441441444,17.32868549033022
7.243243243243243,17.127074987704756
7.342342342342342,27.41848496782685
7.441441441441442,30.38480374645772
7.54054054054054,23.49130074344968
7.63963963963964,29.11676358855922
7.738738738738739,26.155026972085018
7.837837837837838,21.368995821568973
7.936936936936937,26.64932036988441
8.036036036036036,32.78027292241994
8.135135135135135,25.158707642288082
8.234234234234235,33.40880386465562
8.333333333333332,12.734607812884606
8.432432432432432,30.1905936029572
8.531531531531531,26.764064170019683
8.63063063063063,25.08153982424724
8.72972972972973,27.283128207001834
8.82882882882883,17.134227499067613
8.927927927927929,26.22146038063226
9.027027027027026,29.353130425126295
9.126126126126126,35.20478553902289
9.225225225225225,25.471711971694823
9.324324324324325,24.26834279634487
9.423423423423424,26.049773340635877
9.522522522522523,33.38331689481668
9.621621621621621,30.697809602352475
9.72072072072072,26.653000782966608
9.81981981981982,32.11588671511633
9.91891891891892,30.2826850440375
10.018018018018019,34.88826999770949
10.117117117117116,26.78252732340603
10.216216216216216,28.9022298075517
10.315315315315315,28.8277475226275
10.414414414414415,23.718461295375445
10.513513513513514,32.76438516910667
10.612612612612613,32.83680789243098
10.711711711711711,31.804846562491583
10.81081081081081,30.85409136015129
10.90990990990991,25.197921064522706
11.00900900900901,30.419295908695727
11.108108108108109,31.056697687636426
11.207207207207206,29.006631671909915
11.306306306306306,32.459337207435716
11.405405405405405,35.53376779758621
11.504504504504505,43.19219076731391
11.603603603603604,34.8818980731682
11.702702702702704,35.54450871037058
11.801801801801801,34.13227492567367
11.9009009009009,25.15839617575704
12.0,34.867430622753915
12.0990990990991,35.548898797452885
12.198198198198199,47.811706057921924
12.297297297297298,34.78143841933763
12.396396396396396,37.49872770265905
12.495495495495495,36.06517989021252
12.594594594594595,30.643096298388823
12.693693693693694,42.448348306809336
12.792792792792794,40.74164714541586
12.891891891891891,41.18488946494496
12.99099099099099,32.93054020350378
13.09009009009009,44.73919677990572
13.18918918918919,30.96371765901157
13.288288288288289,41.15500618972207
13.387387387387388,49.42074659751837
13.486486486486486,33.76353459056278
13.585585585585585,36.1324753159501
13.684684684684685,39.70996853714992
13.783783783783784,36.94208118887846
13.882882882882884,31.95389005187655
13.981981981981981,40.297769828985096
14.08108108108108,34.89118413407218
14.18018018018018,42.818412603626356
14.27927927927928,36.101077027029184
14.378378378378379,48.69561797103365
14.477477477477478,37.27742723201251
14.576576576576576,39.83113386041306
14.675675675675675,45.75677527603754
14.774774774774775,35.78261535476716
14.873873873873874,43.32198435770533
14.972972972972974,48.968146203844576
15.072072072072071,34.64276400737404
15.17117117117117,43.851097220589445
15.27027027027027,44.475089646917795
15.36936936936937,47.33253778230998
15.468468468468469,37.48641761678076
15.567567567567568,37.31663585349754
15.666666666666666,46.77637449475115
15.765765765765765,45.899337780580346
15.864864864864865,45.91462641389155
15.963963963963964,46.64215095739479
16.063063063063062,41.7575340497652
16.16216216216216,46.56667389121042
16.26126126126126,47.118515519646564
16.36036036036036,42.32914381076906
16.45945945945946,55.47752120437243
16.55855855855856,48.76556100095534
16.65765765765766,40.68762665813091
16.756756756756758,50.174659935061044
16.855855855855857,42.266231288503036
16.954954954954957,51.32281040609965
17.054054054054053,53.42811303017215
17.153153153153152,43.77947129112433
17.25225225225225,52.94751127685224
17.35135135135135,50.44228301306087
17.45045045045045,52.736426926098574
17.54954954954955,58.35783878714361
17.64864864864865,47.89468104160727
17.74774774774775,45.600688547581925
17.846846846846848,45.1695449689895
17.945945945945947,45.78581344003768
18.045045045045047,49.72710406554209
18.144144144144143,52.06612023444358
18.243243243243242,51.9915621047582
18.34234234234234,54.99177210103597
18.44144144144144,51.16861306299314
18.54054054054054,58.61902173713794
18.63963963963964,50.27581493290932
18.73873873873874,65.44769267979494
18.83783783783784,55.22293133341963
18.936936936936938,48.056554560260935
19.036036036036037,47.235627599784536
19.135135135135137,55.250199914053766
19.234234234234233,51.968271658956326
19.333333333333332,56.90333580379379
19.43243243243243,55.94726920394881
19.53153153153153,53.46468426554446
19.63063063063063,49.842607986234555
19.72972972972973,46.750088200895
19.82882882882883,52.33949731173697
19.92792792792793,59.10181379143718
20.027027027027028,56.13803628821859
20.126126126126128,49.086621421755375
20.225225225225227,56.42896769231898
20.324324324324323,57.73739770945499
20.423423423423422,51.639271377552895
